2010-05-01 19:06:07 startup archives unpack
2010-05-07 01:30:47 status unpacked clamav-freshclam 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:47 status unpacked clamav-freshclam 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:47 status unpacked clamav-freshclam 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:47 status unpacked clamav-freshclam 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:47 status unpacked clamav-freshclam 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:48 status half-configured clamav-freshclam 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:50 status installed clamav-freshclam 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:50 configure clamav-daemon 0.96+dfsg-2ubuntu1.2 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:50 status unpacked clamav-daemon 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:50 status unpacked clamav-daemon 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:50 status unpacked clamav-daemon 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:50 status unpacked clamav-daemon 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:50 status unpacked clamav-daemon 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:50 status half-configured clamav-daemon 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:52 status installed clamav-daemon 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:52 configure clamav 0.96+dfsg-2ubuntu1.2 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:52 status unpacked clamav 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:52 status half-configured clamav 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:52 status installed clamav 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:52 configure clamav-docs 0.96+dfsg-2ubuntu1.2 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:52 status unpacked clamav-docs 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:52 status half-configured clamav-docs 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:52 status installed clamav-docs 0.96+dfsg-2ubuntu1.2
2010-05-07 01:30:52 configure libkpathsea5 2009-5ubuntu0.1 2009-5ubuntu0.1
2010-05-07 01:30:52 status unpacked libkpathsea5 2009-5ubuntu0.1
2010-05-07 01:30:52 status half-configured libkpathsea5 2009-5ubuntu0.1
2010-05-07 01:30:52 status installed libkpathsea5 2009-5ubuntu0.1
2010-05-07 01:30:52 configure texlive-binaries 2009-5ubuntu0.1 2009-5ubuntu0.1
2010-05-07 01:30:52 status unpacked texlive-binaries 2009-5ubuntu0.1
2010-05-07 01:30:52 status half-configured texlive-binaries 2009-5ubuntu0.1
2010-05-07 01:30:53 update-alternatives: run with --install /usr/bin/xdvi.bin xdvi.bin /usr/bin/xdvi-xaw 30
2010-05-07 01:30:54 update-alternatives: run with --install /usr/bin/bibtex bibtex /usr/bin/bibtex.original 100 --slave /usr/share/man/man1/bibtex.1.gz bibtex.1.gz /usr/share/man/man1/bibtex.original.1.gz
2010-05-07 01:32:19 status installed texlive-binaries 2009-5ubuntu0.1
2010-05-07 01:32:19 configure dvipng 1.12-3ubuntu0.1 1.12-3ubuntu0.1
2010-05-07 01:32:19 status unpacked dvipng 1.12-3ubuntu0.1
2010-05-07 01:32:19 status half-configured dvipng 1.12-3ubuntu0.1
2010-05-07 01:32:19 status installed dvipng 1.12-3ubuntu0.1
2010-05-07 01:32:19 configure libpurple0 1:2.6.6-1ubuntu4 1:2.6.6-1ubuntu4
2010-05-07 01:32:19 status unpacked libpurple0 1:2.6.6-1ubuntu4
2010-05-07 01:32:19 status half-configured libpurple0 1:2.6.6-1ubuntu4
2010-05-07 01:32:20 status installed libpurple0 1:2.6.6-1ubuntu4
2010-05-07 01:32:20 configure vlc-data 1.0.6-1ubuntu1.1 1.0.6-1ubuntu1.1
2010-05-07 01:32:20 status unpacked vlc-data 1.0.6-1ubuntu1.1
2010-05-07 01:32:20 status unpacked vlc-data 1.0.6-1ubuntu1.1
2010-05-07 01:32:20 status half-configured vlc-data 1.0.6-1ubuntu1.1
2010-05-07 01:32:20 status installed vlc-data 1.0.6-1ubuntu1.1
2010-05-07 01:32:20 configure libvlccore2 1.0.6-1ubuntu1.1 1.0.6-1ubuntu1.1
2010-05-07 01:32:20 status unpacked libvlccore2 1.0.6-1ubuntu1.1
2010-05-07 01:32:20 status half-configured libvlccore2 1.0.6-1ubuntu1.1
2010-05-07 01:32:21 status installed libvlccore2 1.0.6-1ubuntu1.1
2010-05-07 01:32:21 configure libvlc2 1.0.6-1ubuntu1.1 1.0.6-1ubuntu1.1
2010-05-07 01:32:21 status unpacked libvlc2 1.0.6-1ubuntu1.1
2010-05-07 01:32:21 status half-configured libvlc2 1.0.6-1ubuntu1.1
2010-05-07 01:32:21 status installed libvlc2 1.0.6-1ubuntu1.1
2010-05-07 01:32:21 configure thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-07 01:32:21 status unpacked thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-07 01:32:21 status unpacked thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-07 01:32:22 status half-configured thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-07 01:32:22 status installed thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-07 01:32:22 configure vlc-nox 1.0.6-1ubuntu1.1 1.0.6-1ubuntu1.1
2010-05-07 01:32:22 status unpacked vlc-nox 1.0.6-1ubuntu1.1
2010-05-07 01:32:22 status half-configured vlc-nox 1.0.6-1ubuntu1.1
2010-05-07 01:32:23 status installed vlc-nox 1.0.6-1ubuntu1.1
2010-05-07 01:32:23 configure vlc-plugin-pulse 1.0.6-1ubuntu1.1 1.0.6-1ubuntu1.1
2010-05-07 01:32:23 status unpacked vlc-plugin-pulse 1.0.6-1ubuntu1.1
2010-05-07 01:32:23 status half-configured vlc-plugin-pulse 1.0.6-1ubuntu1.1
2010-05-07 01:32:23 status installed vlc-plugin-pulse 1.0.6-1ubuntu1.1
2010-05-07 01:32:23 configure vlc 1.0.6-1ubuntu1.1 1.0.6-1ubuntu1.1
2010-05-07 01:32:23 status unpacked vlc 1.0.6-1ubuntu1.1
2010-05-07 01:32:24 status half-configured vlc 1.0.6-1ubuntu1.1
2010-05-07 01:32:24 status installed vlc 1.0.6-1ubuntu1.1
2010-05-07 01:32:24 configure firefox-branding 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:24 status unpacked firefox-branding 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:24 status half-configured firefox-branding 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:24 status installed firefox-branding 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:24 configure firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:24 status unpacked firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:24 status unpacked firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:24 status unpacked firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:24 status unpacked firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:24 status unpacked firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:24 status unpacked firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:24 status unpacked firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:25 status unpacked firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:25 status unpacked firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:25 status half-configured firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:25 update-alternatives: run with --install /usr/bin/x-www-browser x-www-browser /usr/bin/firefox 40
2010-05-07 01:32:28 status installed firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-07 01:32:28 configure chromium-browser-inspector 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-07 01:32:28 status unpacked chromium-browser-inspector 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-07 01:32:28 status half-configured chromium-browser-inspector 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-07 01:32:29 status installed chromium-browser-inspector 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-07 01:32:29 configure chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-07 01:32:29 status unpacked chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-07 01:32:29 status unpacked chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-07 01:32:29 status half-configured chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-07 01:32:29 update-alternatives: run with --install /usr/bin/x-www-browser x-www-browser /usr/bin/chromium-browser 40
2010-05-07 01:32:29 update-alternatives: run with --install /usr/bin/gnome-www-browser gnome-www-browser /usr/bin/chromium-browser 40
2010-05-07 01:32:29 status installed chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-07 01:32:29 trigproc libc-bin 2.11.1-0ubuntu7 2.11.1-0ubuntu7
2010-05-07 01:32:29 status half-configured libc-bin 2.11.1-0ubuntu7
2010-05-07 01:32:30 status installed libc-bin 2.11.1-0ubuntu7
2010-05-09 02:34:34 startup archives unpack
2010-05-09 02:34:40 upgrade chromium-codecs-ffmpeg 0.5+svn20100430r46138+46111+46413-0ubuntu1~ucd1 0.5+svn20100430r46138+46111+46760-0ubuntu1~ucd1
2010-05-09 02:34:40 status half-configured chromium-codecs-ffmpeg 0.5+svn20100430r46138+46111+46413-0ubuntu1~ucd1
2010-05-09 02:34:41 status unpacked chromium-codecs-ffmpeg 0.5+svn20100430r46138+46111+46413-0ubuntu1~ucd1
2010-05-09 02:34:41 status half-installed chromium-codecs-ffmpeg 0.5+svn20100430r46138+46111+46413-0ubuntu1~ucd1
2010-05-09 02:34:41 status half-installed chromium-codecs-ffmpeg 0.5+svn20100430r46138+46111+46413-0ubuntu1~ucd1
2010-05-09 02:34:41 status unpacked chromium-codecs-ffmpeg 0.5+svn20100430r46138+46111+46760-0ubuntu1~ucd1
2010-05-09 02:34:41 status unpacked chromium-codecs-ffmpeg 0.5+svn20100430r46138+46111+46760-0ubuntu1~ucd1
2010-05-09 02:34:41 upgrade chromium-browser-inspector 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1 6.0.398.0~svn20100507r46652-0ubuntu1~ucd1
2010-05-09 02:34:41 status half-configured chromium-browser-inspector 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:42 status unpacked chromium-browser-inspector 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:42 status half-installed chromium-browser-inspector 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:47 status half-installed chromium-browser-inspector 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:47 status unpacked chromium-browser-inspector 6.0.398.0~svn20100507r46652-0ubuntu1~ucd1
2010-05-09 02:34:47 status unpacked chromium-browser-inspector 6.0.398.0~svn20100507r46652-0ubuntu1~ucd1
2010-05-09 02:34:48 upgrade chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1 6.0.399.0~svn20100508r46769-0ubuntu1~ucd1
2010-05-09 02:34:48 status half-configured chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:48 status unpacked chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:48 status half-installed chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:50 status triggers-pending man-db 2.5.7-2
2010-05-09 02:34:50 status half-installed chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:50 status triggers-pending hicolor-icon-theme 0.11-1
2010-05-09 02:34:50 status half-installed chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:50 status triggers-pending python-gmenu 2.30.0-0ubuntu4
2010-05-09 02:34:50 status half-installed chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:50 status triggers-pending desktop-file-utils 0.16-0ubuntu2
2010-05-09 02:34:50 status half-installed chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:55 status half-installed chromium-browser 6.0.397.0~svn20100506r46539-0ubuntu1~ucd1
2010-05-09 02:34:55 status unpacked chromium-browser 6.0.399.0~svn20100508r46769-0ubuntu1~ucd1
2010-05-09 02:34:55 status unpacked chromium-browser 6.0.399.0~svn20100508r46769-0ubuntu1~ucd1
2010-05-09 02:34:56 upgrade apt 0.7.25.3ubuntu7 0.7.25.3ubuntu8
2010-05-09 02:34:56 status half-configured apt 0.7.25.3ubuntu7
2010-05-09 02:34:56 status unpacked apt 0.7.25.3ubuntu7
2010-05-09 02:34:56 status half-installed apt 0.7.25.3ubuntu7
2010-05-09 02:34:56 status half-installed apt 0.7.25.3ubuntu7
2010-05-09 02:35:04 status half-installed apt 0.7.25.3ubuntu7
2010-05-09 02:35:04 status unpacked apt 0.7.25.3ubuntu8
2010-05-09 02:35:04 status unpacked apt 0.7.25.3ubuntu8
2010-05-09 02:35:04 trigproc man-db 2.5.7-2 2.5.7-2
2010-05-09 02:35:04 status half-configured man-db 2.5.7-2
2010-05-09 02:35:07 status installed man-db 2.5.7-2
2010-05-09 02:35:07 trigproc hicolor-icon-theme 0.11-1 0.11-1
2010-05-09 02:35:07 status half-configured hicolor-icon-theme 0.11-1
2010-05-09 02:35:11 status installed hicolor-icon-theme 0.11-1
2010-05-09 02:35:11 trigproc python-gmenu 2.30.0-0ubuntu4 2.30.0-0ubuntu4
2010-05-09 02:35:11 status half-configured python-gmenu 2.30.0-0ubuntu4
2010-05-09 02:35:13 status installed python-gmenu 2.30.0-0ubuntu4
2010-05-09 02:35:13 status triggers-pending python-support 1.0.4ubuntu1
2010-05-09 02:35:13 trigproc desktop-file-utils 0.16-0ubuntu2 0.16-0ubuntu2
2010-05-09 02:35:13 status half-configured desktop-file-utils 0.16-0ubuntu2
2010-05-09 02:35:13 status installed desktop-file-utils 0.16-0ubuntu2
2010-05-09 02:35:13 trigproc python-support 1.0.4ubuntu1 1.0.4ubuntu1
2010-05-09 02:35:13 status half-configured python-support 1.0.4ubuntu1
2010-05-09 02:35:18 status installed python-support 1.0.4ubuntu1
2010-05-09 02:35:19 startup packages configure
2010-05-09 02:35:19 configure apt 0.7.25.3ubuntu8 0.7.25.3ubuntu8
2010-05-09 02:35:19 status unpacked apt 0.7.25.3ubuntu8
2010-05-09 02:35:19 status unpacked apt 0.7.25.3ubuntu8
2010-05-09 02:35:19 status unpacked apt 0.7.25.3ubuntu8
2010-05-09 02:35:19 status unpacked apt 0.7.25.3ubuntu8
2010-05-09 02:35:19 status unpacked apt 0.7.25.3ubuntu8
2010-05-09 02:35:19 status half-configured apt 0.7.25.3ubuntu8
2010-05-09 02:35:19 status installed apt 0.7.25.3ubuntu8
2010-05-09 02:35:20 status triggers-pending libc-bin 2.11.1-0ubuntu7
2010-05-09 02:35:20 trigproc libc-bin 2.11.1-0ubuntu7 2.11.1-0ubuntu7
2010-05-09 02:35:20 status half-configured libc-bin 2.11.1-0ubuntu7
2010-05-09 02:35:21 status installed libc-bin 2.11.1-0ubuntu7
2010-05-09 02:35:22 startup archives unpack
2010-05-09 02:35:22 upgrade apt-utils 0.7.25.3ubuntu7 0.7.25.3ubuntu8
2010-05-09 02:35:22 status half-configured apt-utils 0.7.25.3ubuntu7
2010-05-09 02:35:22 status unpacked apt-utils 0.7.25.3ubuntu7
2010-05-09 02:35:22 status half-installed apt-utils 0.7.25.3ubuntu7
2010-05-09 02:35:23 status triggers-pending man-db 2.5.7-2
2010-05-09 02:35:23 status half-installed apt-utils 0.7.25.3ubuntu7
2010-05-09 02:35:24 status half-installed apt-utils 0.7.25.3ubuntu7
2010-05-09 02:35:24 status unpacked apt-utils 0.7.25.3ubuntu8
2010-05-09 02:35:24 status unpacked apt-utils 0.7.25.3ubuntu8
2010-05-09 02:35:24 upgrade apt-transport-https 0.7.25.3ubuntu7 0.7.25.3ubuntu8
2010-05-09 02:35:24 status half-configured apt-transport-https 0.7.25.3ubuntu7
2010-05-09 02:35:24 status unpacked apt-transport-https 0.7.25.3ubuntu7
2010-05-09 02:35:24 status half-installed apt-transport-https 0.7.25.3ubuntu7
2010-05-09 02:35:25 status half-installed apt-transport-https 0.7.25.3ubuntu7
2010-05-09 02:35:25 status unpacked apt-transport-https 0.7.25.3ubuntu8
2010-05-09 02:35:25 status unpacked apt-transport-https 0.7.25.3ubuntu8
2010-05-09 02:35:25 upgrade firefox-branding 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3 3.6.5~hg20100506r34169+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:25 status half-configured firefox-branding 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-09 02:35:25 status unpacked firefox-branding 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-09 02:35:25 status half-installed firefox-branding 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-09 02:35:25 status triggers-pending python-gmenu 2.30.0-0ubuntu4
2010-05-09 02:35:25 status half-installed firefox-branding 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-09 02:35:25 status triggers-pending desktop-file-utils 0.16-0ubuntu2
2010-05-09 02:35:26 status half-installed firefox-branding 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-09 02:35:26 status half-installed firefox-branding 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-09 02:35:26 status unpacked firefox-branding 3.6.5~hg20100506r34169+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:26 status unpacked firefox-branding 3.6.5~hg20100506r34169+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:27 upgrade firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3 3.6.5~hg20100506r34169+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:27 status half-configured firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-09 02:35:27 status unpacked firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-09 02:35:27 status half-installed firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-09 02:35:37 status half-installed firefox 3.6.5~hg20100503r34167+nobinonly-0ubuntu1~umd3
2010-05-09 02:35:37 status unpacked firefox 3.6.5~hg20100506r34169+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:37 status unpacked firefox 3.6.5~hg20100506r34169+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:38 upgrade libcairomm-1.0-dev 1.8.0-1build2 1.8.4-0ubuntu1
2010-05-09 02:35:38 status half-configured libcairomm-1.0-dev 1.8.0-1build2
2010-05-09 02:35:38 status unpacked libcairomm-1.0-dev 1.8.0-1build2
2010-05-09 02:35:38 status half-installed libcairomm-1.0-dev 1.8.0-1build2
2010-05-09 02:35:39 status half-installed libcairomm-1.0-dev 1.8.0-1build2
2010-05-09 02:35:39 status unpacked libcairomm-1.0-dev 1.8.4-0ubuntu1
2010-05-09 02:35:39 status unpacked libcairomm-1.0-dev 1.8.4-0ubuntu1
2010-05-09 02:35:40 upgrade libcairomm-1.0-1 1.8.0-1build2 1.8.4-0ubuntu1
2010-05-09 02:35:40 status half-configured libcairomm-1.0-1 1.8.0-1build2
2010-05-09 02:35:40 status unpacked libcairomm-1.0-1 1.8.0-1build2
2010-05-09 02:35:40 status half-installed libcairomm-1.0-1 1.8.0-1build2
2010-05-09 02:35:40 status half-installed libcairomm-1.0-1 1.8.0-1build2
2010-05-09 02:35:41 status unpacked libcairomm-1.0-1 1.8.4-0ubuntu1
2010-05-09 02:35:41 status unpacked libcairomm-1.0-1 1.8.4-0ubuntu1
2010-05-09 02:35:41 upgrade libpangomm-1.4-dev 2.26.1-1 2.26.2-0ubuntu1
2010-05-09 02:35:41 status half-configured libpangomm-1.4-dev 2.26.1-1
2010-05-09 02:35:41 status unpacked libpangomm-1.4-dev 2.26.1-1
2010-05-09 02:35:41 status half-installed libpangomm-1.4-dev 2.26.1-1
2010-05-09 02:35:43 status half-installed libpangomm-1.4-dev 2.26.1-1
2010-05-09 02:35:43 status unpacked libpangomm-1.4-dev 2.26.2-0ubuntu1
2010-05-09 02:35:43 status unpacked libpangomm-1.4-dev 2.26.2-0ubuntu1
2010-05-09 02:35:43 upgrade libpangomm-1.4-1 2.26.1-1 2.26.2-0ubuntu1
2010-05-09 02:35:43 status half-configured libpangomm-1.4-1 2.26.1-1
2010-05-09 02:35:44 status unpacked libpangomm-1.4-1 2.26.1-1
2010-05-09 02:35:44 status half-installed libpangomm-1.4-1 2.26.1-1
2010-05-09 02:35:44 status half-installed libpangomm-1.4-1 2.26.1-1
2010-05-09 02:35:44 status unpacked libpangomm-1.4-1 2.26.2-0ubuntu1
2010-05-09 02:35:44 status unpacked libpangomm-1.4-1 2.26.2-0ubuntu1
2010-05-09 02:35:44 upgrade libtag1c2a 1.6.2-0ubuntu1 1.6.3-0ubuntu1
2010-05-09 02:35:44 status half-configured libtag1c2a 1.6.2-0ubuntu1
2010-05-09 02:35:45 status unpacked libtag1c2a 1.6.2-0ubuntu1
2010-05-09 02:35:45 status half-installed libtag1c2a 1.6.2-0ubuntu1
2010-05-09 02:35:47 status half-installed libtag1c2a 1.6.2-0ubuntu1
2010-05-09 02:35:47 status unpacked libtag1c2a 1.6.3-0ubuntu1
2010-05-09 02:35:47 status unpacked libtag1c2a 1.6.3-0ubuntu1
2010-05-09 02:35:47 upgrade libtag1-vanilla 1.6.2-0ubuntu1 1.6.3-0ubuntu1
2010-05-09 02:35:47 status half-configured libtag1-vanilla 1.6.2-0ubuntu1
2010-05-09 02:35:47 status unpacked libtag1-vanilla 1.6.2-0ubuntu1
2010-05-09 02:35:47 status half-installed libtag1-vanilla 1.6.2-0ubuntu1
2010-05-09 02:35:48 status half-installed libtag1-vanilla 1.6.2-0ubuntu1
2010-05-09 02:35:48 status unpacked libtag1-vanilla 1.6.3-0ubuntu1
2010-05-09 02:35:48 status unpacked libtag1-vanilla 1.6.3-0ubuntu1
2010-05-09 02:35:48 upgrade thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1 3.0.5~hg20100506r4837+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:48 status half-configured thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:48 status unpacked thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:48 status half-installed thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:49 status half-installed thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:49 status half-installed thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-09 02:35:49 status half-installed thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-09 02:36:04 status half-installed thunderbird 3.0.5~hg20100505r4833+nobinonly-0ubuntu1~umd1
2010-05-09 02:36:04 status unpacked thunderbird 3.0.5~hg20100506r4837+nobinonly-0ubuntu1~umd1
2010-05-09 02:36:05 status unpacked thunderbird 3.0.5~hg20100506r4837+nobinonly-0ubuntu1~umd1
2010-05-09 02:36:05 upgrade xulrunner-1.9.2 1.9.2.5~hg20100503r34167+nobinonly-0ubuntu1~umd2 1.9.2.5~hg20100506r34169+nobinonly-0ubuntu1~umd1
2010-05-09 02:36:05 status half-configured xulrunner-1.9.2 1.9.2.5~hg20100503r34167+nobinonly-0ubuntu1~umd2
2010-05-09 02:36:06 update-alternatives: run with --remove xulrunner /usr/bin/xulrunner-1.9.2
2010-05-09 02:36:06 update-alternatives: link group xulrunner updated to point to /usr/lib/xulrunner/xulrunner
2010-05-09 02:36:06 status unpacked xulrunner-1.9.2 1.9.2.5~hg20100503r34167+nobinonly-0ubuntu1~umd2
